Slinza, the Spiked Stampede	Legendary Creature — Beast	GR
Sliver Gravemother	Legendary Creature — Sliver	BGRUW
Sliver Hivelord	Legendary Creature — Sliver	BGRUW
Sliver Legion	Legendary Creature — Sliver	BGRUW
Sliver Overlord	Legendary Creature — Sliver Mutant	BGRUW
Sliver Queen	Legendary Creature — Sliver	BGRUW
Slobad, Goblin Tinkerer	Legendary Creature — Goblin Artificer	R
Slobad, Iron Goblin	Legendary Creature — Phyrexian Goblin Artificer	R
Slogurk, the Overslime	Legendary Creature — Ooze	GU
Slurrk, All-Ingesting	Legendary Creature — Ooze	G
Smaug the Magnificent	Legendary Creature — Dragon	R
Sméagol, Helpful Guide	Legendary Creature — Halfling Horror	BG
Smellerbee, Rebel Fighter	Legendary Creature — Human Rebel Ally	R
Snapdax, Apex of the Hunt	Legendary Creature — Dinosaur Cat Nightmare	BRW
Snow Villiers	Legendary Creature — Human Rebel Monk	W
Sokka and Suki	Legendary Creature — Human Warrior Ally	RUW
Sokka, Bold Boomeranger	Legendary Creature — Human Warrior Ally	RU
Sokka, Lateral Strategist	Legendary Creature — Human Warrior Ally	UW
Sokka, Swordmaster	Legendary Creature — Human Warrior Ally	W
Sokka, Tenacious Tactician	Legendary Creature — Human Warrior Ally	RUW
Sokka, Wolf Cove's Protector	Legendary Creature — Human Warrior Ally	W
Sokrates, Athenian Teacher	Legendary Creature — Human Advisor	UW
Solaflora, Intergalactic Icon	Legendary Creature — Human Guest	W
Sol'kanar the Swamp King	Legendary Creature — Demon	BRU
Sol'Kanar the Tainted	Legendary Creature — Elemental Demon	BRU
Solphim, Mayhem Dominus	Legendary Creature — Phyrexian Horror	R
Sonic the Hedgehog	Legendary Creature — Hedgehog Warrior	RUW
Sophia, Dogged Detective	Legendary Creature — Human Detective	GUW
Sophina, Spearsage Deserter	Legendary Creature — Human Soldier	RW
Soramaro, First to Dream	Legendary Creature — Spirit	U
Soraya the Falconer	Legendary Creature — Human	W
Sorin of House Markov // Sorin, Ravenous Neonate	Legendary Creature — Human Noble // Legendary Planeswalker — Sorin	BW
Sosuke, Son of Seshiro	Legendary Creature — Snake Warrior	G
Soul of Windgrace	Legendary Creature — Cat Avatar	BGR
Soundwave, Sonic Spy // Soundwave, Superior Captain	Legendary Artifact Creature — Robot // Legendary Artifact	BUW
Sovereign Okinec Ahau	Legendary Creature — Cat Noble	GW
SP//dr, Piloted by Peni	Legendary Artifact Creature — Spider Hero	UW
Spectacular Spider-Man	Legendary Creature — Spider Human Hero	W
Spider-Byte, Web Warden	Legendary Creature — Spider Avatar Hero	U
Spider-Girl, Legacy Hero	Legendary Creature — Spider Human Hero	GW
Spider-Gwen, Free Spirit	Legendary Creature — Spider Human Hero	R
Spider-Ham, Peter Porker	Legendary Creature — Spider Boar Hero	G
Spider-Man 2099	Legendary Creature — Spider Human Hero	RU
Spider-Man 2099, Miguel O'Hara	Legendary Creature — Spider Human Hero	U
Spider-Man, Brooklyn Visionary	Legendary Creature — Spider Human Hero	G
Spider-Man India	Legendary Creature — Spider Human Hero	GW
Spider-Man, Miles Morales	Legendary Creature — Spider Human Hero	G
Spider-Man Noir	Legendary Creature — Spider Human Hero	B
Spider-Man, Peter Parker	Legendary Creature — Spider Human Hero	W
Spider-Man, Web-Slinger	Legendary Creature — Spider Human Hero	W
Spider-Punk	Legendary Creature — Spider Human Hero	R
Spider-Rex, Daring Dino	Legendary Creature — Spider Dinosaur Hero	G
Spider-Slayer, Hatred Honed	Legendary Artifact Creature — Human Villain	
Spiders-Man, Heroic Horde	Legendary Creature — Spider Hero	G
Spider-UK	Legendary Creature — Spider Human Hero	W
Spider-Woman, Stunning Savior	Legendary Creature — Spider Human Hero	UW
Spike, Tournament Grinder	Legendary Creature — Human Gamer	B
Spinneret and Spiderling	Legendary Creature — Spider Human Hero	R
Spinnerette, Arachnobat	Legendary Creature — Spider Performer	BG
Spirit of the Night	Legendary Creature — Demon Spirit	B
Splinter, Aging Champion	Legendary Creature — Mutant Ninja Rat	W
Splinter, Hamato Yoshi	Legendary Creature — Mutant Ninja Rat	B
Splinter & Leo, Father & Son	Legendary Creature — Mutant Ninja Rat Turtle	W
Splinter, Radical Rat	Legendary Creature — Mutant Ninja Rat	BUW
Splinter, the Mentor	Legendary Creature — Mutant Ninja Rat	B
Squall, Gunblade Duelist	Legendary Creature — Human Mercenary	BRW
Squall, SeeD Mercenary	Legendary Creature — Human Knight Mercenary	BW
Squee, Dubious Monarch	Legendary Creature — Goblin Noble	R
Squee, Goblin Nabob	Legendary Creature — Goblin	R
Squee, the Immortal	Legendary Creature — Goblin	R
Sram, Senior Edificer	Legendary Creature — Dwarf Advisor	W
Stangg	Legendary Creature — Human Warrior	GR
Stangg, Echo Warrior	Legendary Creature — Human Warrior	GR
Starke of Rath	Legendary Creature — Human Rogue	R
Starling, Aerial Ally	Legendary Creature — Human Hero	W
Starscream, Power Hungry // Starscream, Seeker Leader	Legendary Artifact Creature — Robot // Legendary Artifact — Vehicle	B
Stegron the Dinosaur Man	Legendary Creature — Dinosaur Villain	R
Stella Lee, Wild Card	Legendary Creature — Human Rogue	RU
Stenn, Paranoid Partisan	Legendary Creature — Human Wizard	UW
Stet, Draconic Proofreader	Legendary Creature — Dragon Bureaucrat	RW
Stiltzkin, Moogle Merchant	Legendary Creature — Moogle	W
Stitcher Geralf	Legendary Creature — Human Wizard	U
Stockman, Mad Fly-entist	Legendary Creature — Insect Mutant Scientist	U
Stonebrow, Krosan Hero	Legendary Creature — Centaur Warrior	GR
Storm, Force of Nature	Legendary Creature — Mutant Hero	GRU
Storrev, Devkarin Lich	Legendary Creature — Zombie Elf Wizard	BG
Storvald, Frost Giant Jarl	Legendary Creature — Giant	GUW
Strago and Relm	Legendary Creature — Human Wizard	R
Strax, Sontaran Nurse	Legendary Creature — Alien Cleric	GR
Street Urchin	Legendary Enchantment — Background	R
Strefan, Maurer Progenitor	Legendary Creature — Vampire Noble	BR
Strider, Ranger of the North	Legendary Creature — Human Ranger	GR
Strong, the Brutish Thespian	Legendary Creature — Mutant Berserker	G
Subira, Tulzidi Caravanner	Legendary Creature — Human Shaman	R
Suki, Courageous Rescuer	Legendary Creature — Human Warrior Ally	W
Suki, Kyoshi Captain	Legendary Creature — Human Warrior Ally	W
Suki, Kyoshi Warrior	Legendary Creature — Human Warrior Ally	GW
Sunastian Falconer	Legendary Creature — Human Shaman	GR
Sun Ce, Young Conquerer	Legendary Creature — Human Soldier	U
Sundial, Dawn Tyrant	Legendary Artifact Creature — Construct	W
Sun Quan, Lord of Wu	Legendary Creature — Human Soldier	U
Sun-Spider, Nimble Webber	Legendary Creature — Spider Human Hero	UW
Superior Spider-Man	Legendary Creature — Spider Human Hero	BU
Super Shredder	Legendary Creature — Mutant Ninja Human	B
Super-Skrull	Legendary Creature — Skrull Shapeshifter Villain	BGRUW
Surgeon General Commander	Legendary Creature — Wombat Bat Chameleon	BGRUW
Surrak and Goreclaw	Legendary Creature — Human Bear	G
Surrak Dragonclaw	Legendary Creature — Human Warrior	GRU
Surrak, Elusive Hunter	Legendary Creature — Human Warrior	G
Surrak, the Hunt Caller	Legendary Creature — Human Warrior	G
Surtr, Fiery Jötun	Legendary Creature — Giant God Warrior	R
Susan Foreman	Legendary Creature — Time Lord	G
Sutina, Speaker of the Tajuru	Legendary Creature — Elf Scout	G
Svella, Ice Shaper	Legendary Snow Creature — Troll Warrior	GR
Svyelun of Sea and Sky	Legendary Creature — Merfolk God	U
Swarm, Being of Bees	Legendary Creature — Insect Villain	B
Sword Coast Sailor	Legendary Enchantment — Background	U
Sydri, Galvanic Genius	Legendary Creature — Human Artificer	BUW
Sygg, River Cutthroat	Legendary Creature — Merfolk Rogue	BU
Sygg, River Guide	Legendary Creature — Merfolk Wizard	UW
Sygg, Wanderwine Wisdom // Sygg, Wanderbrine Shield	Legendary Creature — Merfolk Wizard // Legendary Creature — Merfolk Rogue	UW
Sylvia Brightspear	Legendary Creature — Human Knight	W
Symbiote Spider-Man	Legendary Creature — Symbiote Spider Hero	BU
Syr Alin, the Lion's Claw	Legendary Creature — Human Knight	W
Syr Armont, the Redeemer	Legendary Creature — Human Knight	GW
Syr Cadian, Knight Owl	Legendary Creature — Bird Knight	BW
Syr Carah, the Bold	Legendary Creature — Human Knight	R
Syr Elenora, the Discerning	Legendary Creature — Human Knight	U
Syr Faren, the Hengehammer	Legendary Creature — Human Knight	G
Syr Ginger, the Meal Ender	Legendary Artifact Creature — Food Knight	
Syr Gwyn, Hero of Ashvale	Legendary Creature — Human Knight	BRW
Syrix, Carrier of the Flame	Legendary Creature — Phoenix	BR
Syr Konrad, the Grim	Legendary Creature — Human Knight	B
Syr Vondam, Sunstar Exemplar	Legendary Creature — Human Knight	BW
Syr Vondam, the Lucent	Legendary Creature — Human Knight	BW
Sythis, Harvest's Hand	Legendary Enchantment Creature — Nymph	GW
Szadek, Lord of Secrets	Legendary Creature — Vampire	BU
Szarekh, the Silent King	Legendary Artifact Creature — Necron	B
Szarel, Genesis Shepherd	Legendary Creature — Insect Druid	BGR
Taborax, Hope's Demise	Legendary Creature — Demon Cleric	B
Tadeas, Juniper Ascendant	Legendary Creature — Human Monk	GW
Taeko, the Patient Avalanche	Legendary Creature — Turtle Ninja	BU
Tahngarth, First Mate	Legendary Creature — Minotaur Warrior	GR
Tahngarth, Talruum Hero	Legendary Creature — Minotaur Warrior	R
Taigam, Master Opportunist	Legendary Creature — Human Monk	U
Taigam, Ojutai Master	Legendary Creature — Human Monk	UW
Taigam, Sidisi's Hand	Legendary Creature — Human Wizard	BU
Taii Wakeen, Perfect Shot	Legendary Creature — Human Mercenary	RW
Tajic, Blade of the Legion	Legendary Creature — Human Soldier	RW
Tajic, Legion's Edge	Legendary Creature — Human Soldier	RW
Takeno, Samurai General	Legendary Creature — Human Samurai	W
Talion, the Kindly Lord	Legendary Creature — Faerie Noble	BU
Talrand, Sky Summoner	Legendary Creature — Merfolk Wizard	U
Tameshi, Reality Architect	Legendary Creature — Moonfolk Wizard	UW
Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar	Legendary Creature — Moonfolk Wizard // Legendary Planeswalker — Tamiyo	GU
Tam, Mindful First-Year	Legendary Creature — Gorgon Wizard	GU
Tam, Observant Sequencer // Deep Sight	Legendary Creature — Gorgon Wizard // Sorcery	GU
Tana, the Bloodsower	Legendary Creature — Elf Druid	GR
Tanazir Quandrix	Legendary Creature — Elder Dragon	GU
Taniwha	Legendary Creature — Serpent	U
Tannuk, Memorial Ensign	Legendary Creature — Kavu Pilot	GR
Tannuk, Steadfast Second	Legendary Creature — Kavu Pilot	R
Taranika, Akroan Veteran	Legendary Creature — Human Soldier	W
Targ Nar, Demon-Fang Gnoll	Legendary Creature — Gnoll	GR
Tariel, Reckoner of Souls	Legendary Creature — Angel	BRW
Tarox Bladewing	Legendary Creature — Dragon	R
Tasha, the Witch Queen	Legendary Planeswalker — Tasha	BU
Tasigur, the Golden Fang	Legendary Creature — Human Shaman	BGU
Tataru Taru	Legendary Creature — Dwarf Advisor	W
Tatsunari, Toad Rider	Legendary Creature — Human Ninja	BGU
Tatyova, Benthic Druid	Legendary Creature — Merfolk Druid	GU
Tatyova, Steward of Tides	Legendary Creature — Merfolk Druid	GU
Tavern Brawler	Legendary Enchantment — Background	R
Tawnos, Solemn Survivor	Legendary Creature — Human Artificer	BUW
Tawnos, the Toymaker	Legendary Creature — Human Artificer	GU
Tawnos, Urza's Apprentice	Legendary Creature — Human Artificer	RU
Tayam, Luminous Enigma	Legendary Creature — Nightmare Beast	BGW
Tazri, Beacon of Unity	Legendary Creature — Human Warrior	BGRUW
Tazri, Stalwart Survivor	Legendary Creature — Human Warrior	BGRUW
T'Challa, the Black Panther	Legendary Creature — Human Noble Hero	GW
Teferi, Mage of Zhalfir	Legendary Creature — Human Wizard	U
Teferi, Temporal Archmage	Legendary Planeswalker — Teferi	U
Tegan Jovanka	Legendary Creature — Human	W
Tegwyll, Duke of Splendor	Legendary Creature — Faerie Noble	BU
Tekuthal, Inquiry Dominus	Legendary Creature — Phyrexian Horror	U
Telim'Tor	Legendary Creature — Human Knight	R
Tellah, Great Sage	Legendary Creature — Human Wizard	RU
Temmet, Naktamun's Will	Legendary Creature — Zombie Wizard	BUW
Temmet, Vizier of Naktamun	Legendary Creature — Human Cleric	UW
Tempestra, Dame of Games	Legendary Creature — Elemental Illusion	R
Teneb, the Harvester	Legendary Creature — Dragon	BGW
Teo, Spirited Glider	Legendary Creature — Human Pilot Ally	U
Tergrid, God of Fright // Tergrid's Lantern	Legendary Creature — God // Legendary Artifact	B
Terra, Herald of Hope	Legendary Creature — Human Wizard Warrior	BRW
Terra, Magical Adept // Esper Terra	Legendary Creature — Human Wizard Warrior // Legendary Enchantment Creature — Saga Wizard	BGRUW
Terrian, World Tyrant	Legendary Creature — Dinosaur Ooze	G
Tersa Lightshatter	Legendary Creature — Orc Wizard	R
Tesak, Judith's Hellhound	Legendary Creature — Elemental Dog	R
Teshar, Ancestor's Apostle	Legendary Creature — Bird Cleric	W
Tetsuko Umezawa, Fugitive	Legendary Creature — Human Rogue	U
Tetsuo, Imperial Champion	Legendary Creature — Human Samurai	BRU
Tetsuo Umezawa	Legendary Creature — Human Archer	BRU
Tetzimoc, Primal Death	Legendary Creature — Elder Dinosaur	B
Tetzin, Gnome Champion // The Golden-Gear Colossus	Legendary Artifact Creature — Gnome // Legendary Artifact Creature — Gnome	RUW
Teval, Arbiter of Virtue	Legendary Creature — Spirit Dragon	BGU
Teval, the Balanced Scale	Legendary Creature — Spirit Dragon	BGU
Tevesh Szat, Doom of Fools	Legendary Planeswalker — Szat	B
Teysa, Envoy of Ghosts	Legendary Creature — Human Advisor	BW
Teysa Karlov	Legendary Creature — Human Advisor	BW
Teysa, Opulent Oligarch	Legendary Creature — Human Advisor	BW
Teysa, Orzhov Scion	Legendary Creature — Human Advisor	BW
Thada Adel, Acquisitor	Legendary Creature — Merfolk Rogue	U
Thalia and The Gitrog Monster	Legendary Creature — Human Frog Horror	BGW
Thalia, Guardian of Thraben	Legendary Creature — Human Soldier	W
Thalia, Heretic Cathar	Legendary Creature — Human Soldier	W
Thalisse, Reverent Medium	Legendary Creature — Human Cleric	BW
Thancred Waters	Legendary Creature — Human Warrior	W
Thantis, the Warweaver	Legendary Creature — Spider	BGR
Thassa, Deep-Dwelling	Legendary Enchantment Creature — God	U
Thassa, God of the Sea	Legendary Enchantment Creature — God	U
The Ancient One	Legendary Creature — Spirit God	BU
The Archimandrite	Legendary Creature — Human Advisor	RUW
The Balrog, Durin's Bane	Legendary Creature — Avatar Demon	BR
The Balrog, Flame of Udûn	Legendary Creature — Avatar Demon	BR
The Balrog of Moria	Legendary Creature — Avatar Demon	BR
The Beamtown Bullies	Legendary Creature — Ogre Devil Warrior	BGR
The Beast, Deathless Prince	Legendary Creature — Demon	BR
The Belligerent	Legendary Artifact — Vehicle	RU
The Big Idea	Legendary Creature — Brainiac Villain	BR
The Blue Spirit	Legendary Creature — Human Rogue Ally	U
The Boulder, Ready to Rumble	Legendary Creature — Human Warrior Performer	G
The Cabbage Merchant	Legendary Creature — Human Citizen	G
The Capitoline Triad	Legendary Creature — God Artificer	
The Celestial Toymaker	Legendary Creature — Rogue Artificer	BUW
The Council of Four	Legendary Creature — Human Noble	UW
The Cyber-Controller	Legendary Artifact Creature — Cyberman	BU
The Dalek Emperor	Legendary Artifact Creature — Dalek	BR
The Dawning Archaic	Legendary Creature — Avatar	
The Destined Black Mage	Legendary Creature — Human Wizard	B
The Destined Thief	Legendary Creature — Human Rogue	U
The Destined Warrior	Legendary Creature — Human Warrior	BUW
The Destined White Mage	Legendary Creature — Human Cleric	W
The Duke, Rebel Sentry	Legendary Creature — Human Rebel Ally	W
The Earth King	Legendary Creature — Human Noble Ally	G
The Eighth Doctor	Legendary Creature — Time Lord Doctor	UW
The Eleventh Doctor	Legendary Creature — Time Lord Doctor	UW
The Emperor of Palamecia // The Lord Master of Hell	Legendary Creature — Human Noble Wizard // Legendary Creature — Demon Noble Wizard	RU
The Ever-Changing 'Dane	Legendary Creature — Shapeshifter	BUW
The Face of Boe	Legendary Creature — Alien Advisor	RUW
The Falcon, Airship Restored	Legendary Artifact — Vehicle	B
The Fifteenth Doctor	Legendary Creature — Time Lord Doctor	RU
The Fifth Doctor	Legendary Creature — Time Lord Doctor	UW
The Fire Nation Drill	Legendary Artifact — Vehicle	B
The First Doctor	Legendary Creature — Time Lord Doctor	UW
The First Sliver	Legendary Creature — Sliver	BGRUW
The Fourteenth Doctor	Legendary Creature — Time Lord Doctor	GRUW
The Fourth Doctor	Legendary Creature — Time Lord Doctor	GU
The Fugitive Doctor	Legendary Creature — Time Lord Doctor	GR
The Gaffer	Legendary Creature — Halfling Peasant	W
The Ghoul, Gunslinger	Legendary Creature — Zombie Mutant Rogue	B
The Gitrog Monster	Legendary Creature — Frog Horror	BG
The Gitrog, Ravenous Ride	Legendary Creature — Frog Horror Mount	BG
The Goose Mother	Legendary Creature — Bird Hydra	GU
The Grand Calcutron	Legendary Artifact	UW
The Haunt of Hightower	Legendary Creature — Vampire	B
The Howling Abomination	Legendary Creature — Human Beast Warrior	GR
The Indomitable	Legendary Artifact — Vehicle	U
The Infamous Cruelclaw	Legendary Creature — Weasel Mercenary	BR
The Jolly Balloon Man	Legendary Creature — Human Clown	RW
The Lady of Otaria	Legendary Creature — Avatar	GR
The Lady of the Mountain	Legendary Creature — Giant	GR
The Last Ride	Legendary Artifact — Vehicle	B
The Lion-Turtle	Legendary Creature — Elder Cat Turtle	GU
The Locust God	Legendary Creature — God	RU
Thelon of Havenwood	Legendary Creature — Elf Druid	BG
The Lord of Pain	Legendary Creature — Human Assassin	BR
The Lunar Whale	Legendary Artifact — Vehicle	U
The Mary Janes	Legendary Creature — Human Bard Performer	R
The Master, Formed Anew	Legendary Creature — Time Lord Rogue	BU
The Master, Gallifrey's End	Legendary Creature — Time Lord Rogue	BR
The Master, Mesmerist	Legendary Creature — Time Lord Rogue	BU
The Master, Multiplied	Legendary Creature — Time Lord Rogue	BR
The Master of Keys	Legendary Enchantment Creature — Horror	BUW
The Master, Transcendent	Legendary Artifact Creature — Mutant	BGU
Themberchaud	Legendary Creature — Dragon	R
The Mechanist, Aerial Artisan	Legendary Creature — Human Artificer Ally	U
The Meep	Legendary Creature — Alien	B
The Mimeoplasm	Legendary Creature — Ooze	BGU
The Mindskinner	Legendary Enchantment Creature — Nightmare	U
The Most Dangerous Gamer	Legendary Creature — Human Gamer Guest	BG
The Motherlode, Excavator	Legendary Artifact Creature — Robot	R
The Mouth of Sauron	Legendary Creature — Human Advisor	BU
The Mycotyrant	Legendary Creature — Elder Fungus	BG
The Necrobloom	Legendary Creature — Plant	BGW
The Neutrinos	Legendary Creature — Elf Rebel	RW
The Ninth Doctor	Legendary Creature — Time Lord Doctor	RU
The Odd Acorn Gang	Legendary Creature — Squirrel Warrior	BG
Théoden, King of Rohan	Legendary Creature — Human Noble	RW
The Peregrine Dynamo	Legendary Artifact Creature — Construct	
The Pride of Hull Clade	Legendary Creature — Crocodile Elk Turtle	GU
The Prima Vista	Legendary Artifact — Vehicle	U
The Prismatic Piper	Legendary Creature — Shapeshifter	
The Prydwen, Steel Flagship	Legendary Artifact — Vehicle	W
The Rani	Legendary Creature — Time Lord Scientist	BRU
The Raven Man	Legendary Creature — Human Wizard	B
The Reality Chip	Legendary Artifact Creature — Equipment Jellyfish	U
The Reaper, King No More	Legendary Artifact Creature — Scarecrow	BGR
The Red Terror	Legendary Creature — Tyranid	R
The Regalia	Legendary Artifact — Vehicle	
The Scarab God	Legendary Creature — God	BU
The Scorpion God	Legendary Creature — God	BR
The Second Doctor	Legendary Creature — Time Lord Doctor	UW
The Sentry, Golden Guardian	Legendary Creature — Human Hero	W
The Seriema	Legendary Artifact — Spacecraft	W
The Seventh Doctor	Legendary Creature — Time Lord Doctor	UW
The Sixth Doctor	Legendary Creature — Time Lord Doctor	GU
The Space Family Goblinson	Legendary Creature — Goblin Guest	GR
The Speed Demon	Legendary Creature — Demon	B
The Spot, Living Portal	Legendary Creature — Human Scientist Villain	BW
The Swarmlord	Legendary Creature — Tyranid	GRU
The Swarmweaver	Legendary Artifact Creature — Scarecrow	BG
The Tarrasque	Legendary Creature — Dinosaur	G
The Tenth Doctor	Legendary Creature — Time Lord Doctor	RU
The Terror of Serpent's Pass	Legendary Creature — Serpent	U
The Thing	Legendary Creature — Human Hero	GRUW
The Third Doctor	Legendary Creature — Time Lord Doctor	GU
The Thirteenth Doctor	Legendary Creature — Time Lord Doctor	GU
The Twelfth Doctor	Legendary Creature — Time Lord Doctor	RU
The Unagi of Kyoshi Island	Legendary Creature — Serpent	U
The Unspeakable	Legendary Creature — Spirit	U
The Ur-Dragon	Legendary Creature — Dragon Avatar	BGRUW
The Valeyard	Legendary Creature — Time Lord Noble	BRU
The Vision	Legendary Artifact Creature — Robot Hero	
The Walls of Ba Sing Se	Legendary Artifact Creature — Wall	
The Wandering Minstrel	Legendary Creature — Human Bard	BGRUW
The Wandering Rescuer	Legendary Creature — Human Samurai Noble	W
The War Doctor	Legendary Creature — Time Lord Doctor	RW
The Warring Triad	Legendary Artifact Creature — God	
The Watcher in the Water	Legendary Creature — Kraken	U
The Wise Mothman	Legendary Creature — Insect Mutant	BGU
Thorin, Mountain-king	Legendary Creature — Dwarf Noble	R
Thrakkus the Butcher	Legendary Creature — Dragon Peasant	GR
Thrasios, Triton Hero	Legendary Creature — Merfolk Wizard	GU
Thrasta, Tempest's Roar	Legendary Creature — Dinosaur	G
Thraximundar	Legendary Creature — Zombie Assassin	BRU
Three Dog, Galaxy News DJ	Legendary Creature — Human Bard	RW
Thriss, Nantuko Primus	Legendary Creature — Insect Druid	G
Thromok the Insatiable	Legendary Creature — Hellion	GR
Thrun, Breaker of Silence	Legendary Creature — Troll Shaman	G
Thrun, the Last Troll	Legendary Creature — Troll Shaman	G
Thryx, the Sudden Storm	Legendary Creature — Elemental Giant	U
Thurid, Mare of Destiny	Legendary Creature — Pegasus	W
Tiamat	Legendary Creature — Dragon God	BGRUW
Tiana, Ship's Caretaker	Legendary Creature — Angel Artificer	RW
Tibor and Lumia	Legendary Creature — Human Wizard	RU
Tidus, Blitzball Star	Legendary Creature — Human Warrior	UW
Tidus, Yuna's Guardian	Legendary Creature — Human Warrior	GUW
Tifa Lockhart	Legendary Creature — Human Monk	G
Tifa, Martial Artist	Legendary Creature — Human Monk	GRW
Timin, Youthful Geist	Legendary Creature — Spirit	U
Timmy, Power Gamer	Legendary Creature — Human Gamer	G
Timothar, Baron of Bats	Legendary Creature — Vampire Noble	B
Tinybones, Bauble Burglar	Legendary Creature — Skeleton Rogue	B
Tinybones, the Pickpocket	Legendary Creature — Skeleton Rogue	B
Tinybones, Trinket Thief	Legendary Creature — Skeleton Rogue	B
Tishana, Voice of Thunder	Legendary Creature — Merfolk Shaman	GU
Titania, Nature's Force	Legendary Creature — Elemental	G
Titania, Protector of Argoth	Legendary Creature — Elemental	G
Titania, Voice of Gaea	Legendary Creature — Elemental	G
Tivadar of Thorn	Legendary Creature — Human Knight	W
Tivash, Gloom Summoner	Legendary Creature — Human Warlock	B
Tivit, Seller of Secrets	Legendary Creature — Sphinx Rogue	BUW
Tobias Andrion	Legendary Creature — Human Advisor	UW
Tobias, Doomed Conqueror	Legendary Creature — Human Soldier	UW
Toby, Beastie Befriender	Legendary Creature — Human Wizard	W
Tocasia, Dig Site Mentor	Legendary Creature — Human Artificer	GUW
Toggo, Goblin Weaponsmith	Legendary Creature — Goblin Artificer	R
Tokka & Rahzar, Terrible Twos	Legendary Creature — Turtle Wolf Mutant	BR
Tokka & Rahzar, Unsupervised	Legendary Creature — Turtle Wolf Mutant	R
Tolsimir, Friend to Wolves	Legendary Creature — Elf Scout	GW
Tolsimir, Midnight's Light	Legendary Creature — Elf Scout	GW
Tolsimir Wolfblood	Legendary Creature — Elf Warrior	GW
Toluz, Clever Conductor	Legendary Creature — Human Rogue	BUW
Tom, Bert, and William	Legendary Creature — Troll	BG
Tom Bombadil	Legendary Creature — God Bard	BGRUW
Tombstone, Career Criminal	Legendary Creature — Human Villain	B
Tomik, Distinguished Advokist	Legendary Creature — Human Advisor	W
Tomik, Wielder of Law	Legendary Creature — Human Advisor	BW
Tomorrow, Azami's Familiar	Legendary Creature — Spirit	U
Toothy, Imaginary Friend	Legendary Creature — Illusion	U
Toph, Earthbending Master	Legendary Creature — Human Warrior Ally	G
Toph, Greatest Earthbender	Legendary Creature — Human Warrior Ally	GR
Toph, Hardheaded Teacher	Legendary Creature — Human Warrior Ally	GR
Toph, the Blind Bandit	Legendary Creature — Human Warrior Ally	G
Toph, the First Metalbender	Legendary Creature — Human Warrior Ally	GRW
Toralf, God of Fury // Toralf's Hammer	Legendary Creature — God // Legendary Artifact — Equipment	R
Torbran, Thane of Red Fell	Legendary Creature — Dwarf Noble	R
Torens, Fist of the Angels	Legendary Creature — Human Cleric	GW
Torgaar, Famine Incarnate	Legendary Creature — Avatar	B
Torgal, A Fine Hound	Legendary Creature — Wolf	G
Tori D'Avenant, Fury Rider	Legendary Creature — Human Knight	RW
Tormod, the Desecrator	Legendary Creature — Zombie Wizard	B
Torsten, Founder of Benalia	Legendary Creature — Human Soldier	GW
Torsten Von Ursus	Legendary Creature — Human Soldier	GW
Tor Wauki	Legendary Creature — Human Archer	BR
Tor Wauki the Younger	Legendary Creature — Human Archer	BR
Toshiro Umezawa	Legendary Creature — Human Samurai	B
Toski, Bearer of Secrets	Legendary Creature — Squirrel	G
Totentanz, Swarm Piper	Legendary Creature — Human Warlock Bard	BR
Tourach, Dread Cantor	Legendary Creature — Human Cleric	B
Tovolar, Dire Overlord // Tovolar, the Midnight Scourge	Legendary Creature — Human Werewolf // Legendary Creature — Werewolf	GR
Toxrill, the Corrosive	Legendary Creature — Slug Horror	BU
Traxos, Scourge of Kroog	Legendary Artifact Creature — Construct	
Trazyn the Infinite	Legendary Artifact Creature — Necron	B
Treebeard, Gracious Host	Legendary Creature — Treefolk	GW
Trelasarra, Moon Dancer	Legendary Creature — Elf Cleric	GW
Treva, the Renewer	Legendary Creature — Dragon	GUW
Triad of Fates	Legendary Creature — Human Wizard	BW
Tromell, Seymour's Butler	Legendary Creature — Elf Advisor	G
Tromokratis	Legendary Creature — Kraken	U
Trostani Discordant	Legendary Creature — Dryad	GW
Trostani, Selesnya's Voice	Legendary Creature — Dryad	GW
Trostani, Three Whispers	Legendary Creature — Dryad	GW
Troyan, Gutsy Explorer	Legendary Creature — Vedalken Scout	GU
Truss, Chief Engineer	Legendary Creature — Vedalken Rogue Employee	BU
Trynn, Champion of Freedom	Legendary Creature — Human Soldier	W
Trystan, Callous Cultivator // Trystan, Penitent Culler	Legendary Creature — Elf Druid // Legendary Creature — Elf Warlock	BG
Tsabo Tavoc	Legendary Creature — Phyrexian Horror	BR
Tui and La, Moon and Ocean	Legendary Creature — Fish Spirit	U
Tuknir Deathlock	Legendary Creature — Human Wizard	GR
Tuktuk the Explorer	Legendary Creature — Goblin	R
Tura Kennerüd, Skyknight	Legendary Creature — Human Knight	UW
Tusk and Whiskers	Legendary Creature — Elephant Mouse Performer	GW
Tuvasa the Sunlit	Legendary Creature — Merfolk Shaman	GUW
Tuya Bearclaw	Legendary Creature — Human Warrior	GR
Ty Lee, Artful Acrobat	Legendary Creature — Human Performer	R
Ty Lee, Chi Blocker	Legendary Creature — Human Performer Ally	U
Tymaret, Chosen from Death	Legendary Enchantment Creature — Demigod	B
Tymaret, the Murder King	Legendary Creature — Zombie Warrior	BR
Tymna the Weaver	Legendary Creature — Human Cleric	BW
Tyrox, Saurid Tyrant	Legendary Creature — Dinosaur Warrior	R
